Season,Region,Taxa,LifeStage,n,maxWaterTemp,geometry
Fall,Suisun Bay,Spirinchus thaleichthys,Juvenile,12682,23.5,"c(-121.983200073242, -121.979377746582, -121.968017578125, -121.95979309082, -121.958084106445, -121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.838752746582, -121.844146728516, -121.844459533691, -121.84375, -121.834747314453, -121.84400177002, -121.877220153809, -121.868423461914, -121.879997253418, -121.887832641602, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.914916992187, -121.939002990723, -121.95597076416, -121.976699829102, 
-122.003967285156, -121.994079589844, -122.023643493652, -122.019546508789, -122.068283081055, -122.060066223145, -122.047302246094, -122.083000183105, -122.069732666016, -122.070098876953, -122.068557739258, -122.067573547363, -122.066223144531, -122.06510925293, -122.064910888672, -122.064262390137, -122.063903808594, -122.062911987305, -122.061111450195, -122.062103271484, -122.062896728516, -122.063346862793, -122.061637878418, -122.061080932617, -122.060928344727, -122.059707641602, -122.056312561035, 
-122.056533813477, -122.055648803711, -122.05020904541, -122.054573059082, -122.054557800293, -122.0517578125, -122.052032470703, -122.050338745117, -122.052452087402, -122.058151245117, -122.060440063477, -122.058898925781, -122.059967041016, -122.053916931152, -122.050193786621, -122.043533325195, -122.03938293457, -122.048637390137, -122.044792175293, -122.042388916016, -122.034118652344, -122.035598754883, -122.014717102051, -122.055839538574, -122.058448791504, -122.057167053223, -122.041831970215, 
-122.048049926758, -122.054481506348, -122.054351806641, -122.057441711426, -122.057403564453, -122.060516357422, -122.058616638184, -122.059066772461, -122.060890197754, -122.059356689453, -122.056266784668, -122.056579589844, -122.057006835938, -122.057441711426, -122.057762145996, -122.057609558105, -122.058319091797, -122.059379577637, -122.059013366699, -122.059440612793, -122.061027526855, -122.061576843262, -122.062057495117, -122.094146728516, -122.128967285156, -122.108177185059, -122.111282348633, 
-122.107719421387, -122.104759216309, -122.096473693848, -122.106369018555, -122.145149230957, -122.150573730469, 38.0602188110352, 38.0702209472656, 38.0687484741211, 38.070499420166, 38.0747489929199, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0352783203125, 38.0570297241211, 38.05712890625, 38.0567817687988, 38.0650482177734, 38.0638885498047, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0454711914062, 38.047966003418, 38.0459785461426, 
38.0428314208984, 38.0481300354004, 38.0522804260254, 38.05712890625, 38.0594482421875, 38.0599708557129, 38.078670501709, 38.074520111084, 38.0616683959961, 38.0611686706543, 38.0646209716797, 38.0659484863281, 38.0807495117188, 38.0938301086426, 38.0998001098633, 38.1004791259766, 38.1004486083984, 38.1029205322266, 38.102840423584, 38.1029396057129, 38.1030197143555, 38.1029510498047, 38.1015815734863, 38.1037788391113, 38.1030807495117, 38.1025581359863, 38.1029586791992, 38.1044616699219, 38.10791015625, 
38.1093292236328, 38.1060104370117, 38.1111183166504, 38.1106414794922, 38.1113510131836, 38.1095581054688, 38.1089401245117, 38.1075782775879, 38.1081085205078, 38.1068801879883, 38.1042404174805, 38.1038703918457, 38.101749420166, 38.1048316955566, 38.1033782958984, 38.1013603210449, 38.1003494262695, 38.1035118103027, 38.1051216125488, 38.1059188842774, 38.105541229248, 38.1084785461426, 38.1155548095703, 38.1049385070801, 38.1030998229981, 38.0919990539551, 38.1282997131348, 38.1210784912109, 
38.1216316223145, 38.1178283691406, 38.1155204772949, 38.1174697875977, 38.1175689697266, 38.1173095703125, 38.1183013916016, 38.1170310974121, 38.1170806884766, 38.1167984008789, 38.1128082275391, 38.1150894165039, 38.1154289245606, 38.1147689819336, 38.1140594482422, 38.1118698120117, 38.111759185791, 38.1117286682129, 38.1115684509277, 38.1117706298828, 38.1130905151367, 38.1124305725098, 38.111141204834, 38.1131896972656, 38.114990234375, 38.0702018737793, 38.0351295471191, 38.0509719848633, 
38.052131652832, 38.0567817687988, 38.0527114868164, 38.048828125, 38.0445518493652, 38.0329818725586, 38.0279998779297)"
Fall,Suisun Marsh,Acipenser transmontanus,Adult,1,20.899999618530273,"c(-122.043380737305, 38.198371887207)"
Fall,Suisun Marsh,Acipenser transmontanus,Juvenile,37,20,"c(-122.043380737305, -122.030960083008, -121.92578125, -121.931159973145, -122.021766662598, -122.073028564453, -122.08137512207, -122.05738067627, -122.086692810059, 38.198371887207, 38.2178688049316, 38.1834030151367, 38.1640281677246, 38.1697998046875, 38.1394462585449, 38.1266555786133, 38.1485290527344, 38.132396697998)"
Fall,Suisun Marsh,Catostomus occidentalis,Adult,269,21.200000762939453,"c(-122.039939880371, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.030960083008, -122.038146972656, -122.037086486816, -122.029083251953, -122.030715942383, -121.910484313965, -121.907821655273, -121.915573120117, -121.92578125, -122.011817932129, -122.008583068848, -122.020729064941, -122.026565551758, -122.094253540039, -122.097938537598, -122.086692810059, 38.193603515625, 38.2111129760742, 38.211483001709, 38.2239151000976, 
38.2218971252441, 38.2218818664551, 38.2262382507324, 38.2178688049316, 38.2112617492676, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2045135498047, 38.2028503417969, 38.1986312866211, 38.1834030151367, 38.189037322998, 38.1906433105469, 38.1888999938965, 38.1928367614746, 38.102123260498, 38.1077346801758, 38.132396697998)"
Fall,Suisun Marsh,Catostomus occidentalis,Juvenile,149,19.399999618530273,"c(-122.067916870117, -122.043380737305, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.030960083008, -122.038146972656, -122.037086486816, -122.029083251953, -122.030715942383, -121.910484313965, -121.907821655273, -121.92578125, -122.011817932129, -122.013549804687, -122.020729064941, -122.026565551758, -122.073028564453, -122.094253540039, -122.097938537598, 38.1841773986816, 38.198371887207, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 
38.2178688049316, 38.2112617492676, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2045135498047, 38.2028503417969, 38.1834030151367, 38.189037322998, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.1394462585449, 38.102123260498, 38.1077346801758)"
Fall,Suisun Marsh,Cottus asper,Adult,460,20.799999237060547,"c(-122.043380737305, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.030960083008, -122.037086486816, -122.029083251953, -122.030715942383, -121.910484313965, -121.907821655273, -121.915573120117, -121.929328918457, -121.928695678711, -121.92578125, -121.931159973145, -122.011817932129, -122.013549804687, -122.020729064941, -122.026565551758, -122.021766662598, -122.048370361328, -122.073028564453, -122.08137512207, -122.094253540039, 
-122.097938537598, -122.086692810059, -122.092468261719, 38.198371887207, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2262382507324, 38.2178688049316, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2045135498047, 38.2028503417969, 38.1986312866211, 38.1927947998047, 38.1723937988281, 38.1834030151367, 38.1640281677246, 38.189037322998, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.1697998046875, 38.1806144714356, 38.1394462585449, 
38.1266555786133, 38.102123260498, 38.1077346801758, 38.132396697998, 38.0972709655762)"
Fall,Suisun Marsh,Cottus asper,Juvenile-Larvae,10,19.5,"c(-122.044456481934, -122.048233032227, -122.030960083008, -122.026565551758, -122.094253540039, -122.097938537598, 38.2111129760742, 38.2218971252441, 38.2178688049316, 38.1928367614746, 38.102123260498, 38.1077346801758)"
Fall,Suisun Marsh,Gasterosteus aculeatus,Adult,73,19,"c(-122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.029083251953, -121.907821655273, -121.93049621582, -121.937835693359, -121.931793212891, -121.901313781738, -121.889114379883, -121.890083312988, -122.020729064941, -122.021766662598, -122.08137512207, -122.061462402344, -122.05738067627, -122.094253540039, -122.097938537598, -122.086692810059, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.1966361999512, 
38.2028503417969, 38.1887512207031, 38.1670837402344, 38.1691207885742, 38.1220893859863, 38.1221961975098, 38.1161804199219, 38.1888999938965, 38.1697998046875, 38.1266555786133, 38.1410102844238, 38.1485290527344, 38.102123260498, 38.1077346801758, 38.132396697998)"
Fall,Suisun Marsh,Gasterosteus aculeatus,Juvenile-Larvae,238,20.600000381469727,"c(-122.040603637695, -122.043380737305, -122.044456481934, -122.054405212402, -122.048233032227, -122.043586730957, -122.030960083008, -122.029083251953, -122.030715942383, -121.974700927734, -121.907821655273, -121.915573120117, -121.937835693359, -121.91130065918, -121.91219329834, -121.889114379883, -122.012252807617, -122.020729064941, -122.026565551758, -122.02791595459, -122.021766662598, -122.047027587891, -122.052261352539, -122.073028564453, -122.08137512207, -122.05738067627, -122.057952880859, 
-122.094253540039, -122.097938537598, -122.086692810059, 38.1938514709473, 38.198371887207, 38.2111129760742, 38.211483001709, 38.2218971252441, 38.2218818664551, 38.2178688049316, 38.1966361999512, 38.2012977600098, 38.1873092651367, 38.2028503417969, 38.1986312866211, 38.1670837402344, 38.1195602416992, 38.1362991333008, 38.1221961975098, 38.1760597229004, 38.1888999938965, 38.1928367614746, 38.170581817627, 38.1697998046875, 38.1599807739258, 38.1537017822266, 38.1394462585449, 38.1266555786133, 
38.1485290527344, 38.1469612121582, 38.102123260498, 38.1077346801758, 38.132396697998)"
Fall,Suisun Marsh,Hypomesus nipponensis,Adult,25,20.100000381469727,"c(-122.040603637695, -122.039108276367, -122.040161132812, -122.034797668457, -122.033912658691, -121.946868896484, -121.946571350098, -121.920219421387, -121.947456359863, -121.948379516602, -121.950340270996, -121.889114379883, -122.009002685547, -122.005210876465, -122.005996704102, -122.021766662598, -122.073028564453, -122.05738067627, 38.1938514709473, 38.1929702758789, 38.2009887695312, 38.215030670166, 38.2084312438965, 38.1729888916016, 38.1725692749023, 38.1762313842773, 38.1733589172363, 
38.1747093200684, 38.1758193969727, 38.1221961975098, 38.1774215698242, 38.1794509887695, 38.1841812133789, 38.1697998046875, 38.1394462585449, 38.1485290527344)"
Fall,Suisun Marsh,Hypomesus nipponensis,Juvenile,1,18.5,"c(-122.020729064941, 38.1888999938965)"
Fall,Suisun Marsh,Hypomesus transpacificus,Adult,487,20.5,"c(-122.067916870117, -122.039939880371, -122.039108276367, -122.043380737305, -122.043586730957, -122.030960083008, -122.033836364746, -122.037086486816, -122.029083251953, -122.030715942383, -121.970336914063, -121.907821655273, -121.915573120117, -121.937835693359, -121.931587219238, -121.928695678711, -121.92578125, -121.931159973145, -121.933746337891, -121.948379516602, -121.962692260742, -121.889114379883, -122.00666809082, -122.008262634277, -122.011528015137, -122.006248474121, -122.020729064941, 
-122.02791595459, -122.021766662598, -122.047927856445, -122.072418212891, -122.073028564453, -122.08137512207, -122.05738067627, -122.094253540039, -122.097938537598, -122.086692810059, 38.1841773986816, 38.193603515625, 38.1929702758789, 38.198371887207, 38.2218818664551, 38.2178688049316, 38.2088012695312, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.1862182617188, 38.2028503417969, 38.1986312866211, 38.1670837402344, 38.1698112487793, 38.1723937988281, 38.1834030151367, 38.1640281677246, 
38.1672706604004, 38.1747093200684, 38.172290802002, 38.1221961975098, 38.1784896850586, 38.1778182983398, 38.176570892334, 38.1793098449707, 38.1888999938965, 38.170581817627, 38.1697998046875, 38.158561706543, 38.181266784668, 38.1394462585449, 38.1266555786133, 38.1485290527344, 38.102123260498, 38.1077346801758, 38.132396697998)"
Fall,Suisun Marsh,Hypomesus transpacificus,Juvenile,61,20.5,"c(-122.030960083008, -122.030715942383, -121.928695678711, -121.92578125, -122.005638122559, -122.021766662598, -122.073028564453, -122.08137512207, -122.05738067627, 38.2178688049316, 38.2012977600098, 38.1723937988281, 38.1834030151367, 38.1788787841797, 38.1697998046875, 38.1394462585449, 38.1266555786133, 38.1485290527344)"
Fall,Suisun Marsh,Hysterocarpus traskii,Adult,1350,21.100000381469727,"c(-122.043380737305, -122.046775817871, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.030960083008, -122.038146972656, -122.037086486816, -122.029083251953, -122.030715942383, -121.92098236084, -121.910339355469, -121.907821655273, -121.915573120117, -121.929328918457, -121.928695678711, -121.92578125, -121.918899536133, -121.929290771484, -121.931159973145, -121.916717529297, -122.011817932129, -122.008583068848, -122.013549804687, 
-122.020729064941, -122.026565551758, -122.073028564453, -122.08137512207, -122.094253540039, -122.097938537598, -122.086692810059, 38.198371887207, 38.2133026123047, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2262382507324, 38.2178688049316, 38.2112617492676, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2107315063477, 38.2070655822754, 38.2028503417969, 38.1986312866211, 38.1927947998047, 38.1723937988281, 38.1834030151367, 38.1775817871094, 
38.1627578735352, 38.1640281677246, 38.1503753662109, 38.189037322998, 38.1906433105469, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.1394462585449, 38.1266555786133, 38.102123260498, 38.1077346801758, 38.132396697998)"
Fall,Suisun Marsh,Hysterocarpus traskii,Juvenile-Larvae,1977,22,"c(-122.043380737305, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.030960083008, -122.038146972656, -122.037086486816, -122.029083251953, -122.030715942383, -121.910339355469, -121.910484313965, -121.907821655273, -121.915573120117, -121.929328918457, -121.928695678711, -121.92578125, -121.929290771484, -121.933746337891, -121.916717529297, -122.011817932129, -122.008583068848, -122.013549804687, -122.020729064941, -122.026565551758, 
-122.029113769531, -122.073028564453, -122.08137512207, -122.094253540039, -122.097938537598, -122.086692810059, 38.198371887207, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2262382507324, 38.2178688049316, 38.2112617492676, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2070655822754, 38.2045135498047, 38.2028503417969, 38.1986312866211, 38.1927947998047, 38.1723937988281, 38.1834030151367, 38.1627578735352, 38.1672706604004, 38.1503753662109, 
38.189037322998, 38.1906433105469, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.192008972168, 38.1394462585449, 38.1266555786133, 38.102123260498, 38.1077346801758, 38.132396697998)"
Fall,Suisun Marsh,Lavinia exilicauda,Adult,2,15.800000190734863,"c(-122.048233032227, 38.2218971252441)"
Fall,Suisun Marsh,Lavinia exilicauda,Juvenile-Larvae,43,15.800000190734863,"c(-122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551)"
Fall,Suisun Marsh,Menidia audens,Adult,67,20.200000762939453,"c(-122.048233032227, -122.034812927246, -122.035652160645, -122.030715942383, -121.92098236084, -121.929656982422, -121.930618286133, -121.946868896484, -121.946983337402, -121.946586608887, -121.937835693359, -121.931030273438, -121.930236816406, -121.911247253418, -121.900451660156, -121.889114379883, -122.038116455078, -122.02791595459, -122.032409667969, -122.021766662598, -122.055686950684, -122.044616699219, -122.043891906738, -122.038673400879, -122.040626525879, -122.057586669922, -122.061210632324, 
-122.05738067627, -122.072250366211, -122.072090148926, -122.075462341309, -122.097938537598, 38.2218971252441, 38.2118797302246, 38.205379486084, 38.2012977600098, 38.2107315063477, 38.1924514770508, 38.1907386779785, 38.1729888916016, 38.1710815429688, 38.1694412231445, 38.1670837402344, 38.1703681945801, 38.1870613098145, 38.1375617980957, 38.1232681274414, 38.1221961975098, 38.1908111572266, 38.170581817627, 38.1715316772461, 38.1697998046875, 38.1507186889649, 38.1646499633789, 38.1659889221191, 
38.1906394958496, 38.1906700134277, 38.1717910766602, 38.1388702392578, 38.1485290527344, 38.1211090087891, 38.1210594177246, 38.1217803955078, 38.1077346801758)"
